temperature C 	 humidity % 	 gyroX 	 gyroY 	 gyroZ 	 accelX 	 accelY 	 accelZ 	 accelTotal 	 pressureIMU 	 temperatureIMU 	 altitude 	
15	16	-0.65	-0.38	0.24	-0.45	-0.05	-9.75	252.97	2.76	16.44	29919.74	
15	16	0.00	-0.13	0.48	-0.32	-0.06	-9.62	252.39	2.78	16.47	29902.32	
15	16	-0.75	-0.48	0.69	-0.18	-0.19	-9.65	252.39	2.75	16.43	29925.57	
15	16	0.18	-0.26	0.57	-0.18	-0.04	-9.51	252.68	2.75	16.43	29924.11	
15	16	-0.14	-0.47	0.61	-0.21	-0.09	-9.54	252.42	2.75	16.43	29924.11	
15	16	-0.03	-0.32	0.62	-0.24	-0.10	-9.48	252.16	2.74	16.41	29935.79	
15	16	0.03	-0.41	0.62	-0.32	-0.12	-9.66	252.33	2.77	16.46	29911.74	
15	16	-0.19	-0.46	0.64	-0.29	-0.04	-9.74	253.17	2.73	16.40	29944.09	
15	16	-0.56	-0.32	0.54	-0.24	-0.10	-9.52	252.47	2.75	16.43	29927.75	
15	15	0.09	-0.18	0.48	-0.20	-0.05	-9.50	252.17	2.76	16.44	29919.74	
15	15	-0.15	-0.37	0.39	-0.26	-0.14	-9.43	252.73	2.74	16.45	29934.57	
15	15	0.09	-0.42	0.39	-0.03	-0.09	-9.66	252.43	2.74	16.42	29940.67	
15	15	-0.25	-0.43	0.65	-0.34	-0.14	-9.66	252.31	2.74	16.41	29935.79	
15	15	0.15	-0.46	0.50	-0.36	-0.01	-9.56	252.43	2.74	16.42	29940.67	
15	15	-0.61	-0.48	0.52	-0.19	-0.19	-9.46	252.15	2.75	16.45	29925.57	
15	15	0.06	-0.33	0.48	-0.16	-0.11	-9.68	252.55	2.75	16.43	29927.75	
15	15	0.11	-0.28	0.58	-0.21	-0.09	-9.63	252.78	2.73	16.39	29947.51	
15	15	0.25	-0.40	0.39	-0.33	-0.02	-9.58	252.19	2.74	16.41	29938.23	
15	15	-0.28	-0.38	0.37	-0.29	-0.11	-9.71	252.45	2.74	16.41	29935.79	
15	15	0.11	-0.25	0.41	-0.11	-0.21	-9.52	252.48	2.75	16.43	29925.57	
15	15	-0.17	-0.31	0.42	-0.13	-0.06	-9.56	252.76	2.75	16.42	29931.16	
15	15	-0.01	-0.38	0.75	-0.24	-0.11	-9.49	253.00	2.74	16.41	29935.79	
15	15	0.02	-0.52	0.36	-0.26	-0.06	-9.81	251.94	2.75	16.42	29931.16	
15	15	-0.17	-0.34	0.59	-0.28	-0.06	-9.54	252.35	2.73	16.39	29950.94	
15	15	-0.11	-0.38	0.34	-0.16	-0.19	-9.42	252.45	2.77	16.45	29912.71	
15	15	-0.16	-0.53	0.30	-0.17	-0.06	-9.63	252.67	2.76	16.46	29920.71	
15	14	-0.03	-0.43	0.36	-0.22	-0.09	-9.54	252.25	2.75	16.39	29926.54	
15	14	-0.17	-0.45	0.58	-0.19	-0.06	-9.62	252.36	2.74	16.40	29939.21	
15	14	0.12	-0.43	0.45	-0.28	-0.03	-9.63	252.78	2.75	16.43	29930.19	
15	14	-0.53	-0.54	0.74	-0.19	-0.13	-9.59	252.85	2.72	16.38	29956.82	
15	14	-0.04	-0.46	0.60	-0.27	-0.10	-9.63	252.19	2.74	16.39	29935.79	
15	14	-0.31	-0.69	0.38	-0.33	-0.01	-9.53	252.33	2.74	16.41	29938.23	
15	14	0.13	-0.25	0.61	-0.33	-0.09	-9.73	252.57	2.74	16.40	29941.65	
15	14	-0.28	-0.56	0.34	-0.21	-0.04	-9.62	252.09	2.73	16.39	29946.29	
15	14	0.64	-0.23	0.70	-0.10	-0.14	-9.67	252.41	2.75	16.42	29933.60	
15	14	-0.56	-0.60	0.60	-0.41	-0.05	-9.53	252.90	2.76	16.45	29917.31	
15	14	0.20	1.94	0.71	-0.24	-0.06	-9.53	252.72	2.76	16.44	29919.74	
15	14	-2.07	-0.39	0.41	-0.19	-0.11	-9.70	252.50	2.74	16.41	29938.23	
15	14	0.12	-0.36	0.25	-0.40	-0.03	-9.50	252.86	2.75	16.42	29933.60	
15	14	-0.45	-0.32	0.55	-0.25	-0.11	-9.54	252.50	2.76	16.44	29922.17	
15	14	-0.60	-0.06	0.35	-0.38	-0.01	-9.69	252.34	2.75	16.42	29932.38	
15	14	-0.13	-0.42	0.55	-0.15	-0.05	-9.65	252.35	2.75	16.42	29930.19	
15	13	-0.26	-0.40	0.22	-0.25	-0.08	-9.49	252.56	2.74	16.41	29939.21	
15	13	0.00	-0.29	0.27	-0.06	-0.08	-9.42	252.72	2.76	16.44	29923.13	
15	13	0.14	-0.60	0.47	-0.35	-0.07	-9.70	252.48	2.73	16.40	29944.09	
15	13	0.04	-0.32	0.46	-0.16	-0.07	-9.60	253.14	2.73	16.40	29949.71	
15	13	-0.26	-0.53	0.28	-0.39	-0.10	-9.58	252.89	2.73	16.40	29950.94	
15	13	-0.16	-0.37	0.40	-0.22	-0.11	-9.66	253.08	2.75	16.43	29928.97	
15	13	-0.03	-0.49	0.46	-0.24	-0.06	-9.70	252.70	2.75	16.43	29927.75	
15	13	-0.11	-0.51	0.33	-0.24	-0.06	-9.67	252.62	2.74	16.41	29935.79	
15	13	-0.42	-0.71	0.78	-0.35	-0.08	-9.60	253.00	2.75	16.42	29933.60	
15	13	-0.25	-0.33	0.57	-0.22	-0.17	-9.53	252.54	2.74	16.41	29937.01	
15	13	-0.06	-0.34	0.42	-0.17	-0.09	-9.58	253.10	2.75	16.42	29928.97	
15	13	-0.01	-0.60	0.58	-0.25	-0.12	-9.49	252.99	2.76	16.44	29923.13	
15	13	-0.58	-0.53	0.17	-0.41	-0.16	-9.70	253.01	2.76	16.45	29915.13	
15	13	-0.21	-0.10	0.22	-0.29	-0.07	-9.53	253.15	2.74	16.40	29940.67	
15	13	0.13	-0.27	0.56	-0.17	-0.20	-9.47	252.85	2.76	16.39	29915.13	
15	13	0.25	-0.43	0.73	-0.19	-0.08	-9.46	252.47	2.73	16.40	29946.29	
15	13	-0.16	-0.29	0.42	-0.15	-0.11	-9.64	252.30	2.74	16.41	29937.01	
15	13	-0.28	-0.21	0.64	-0.26	-0.04	-9.56	252.93	2.74	16.41	29938.23	
15	13	0.25	-0.30	0.49	-0.20	-0.14	-9.47	252.76	2.75	16.44	29930.19	
15	13	-0.30	-0.53	0.20	-0.20	-0.18	-9.58	252.97	2.73	16.40	29947.51	
15	13	-0.06	-0.28	0.53	-0.18	-0.09	-9.61	252.50	2.73	16.40	29944.09	
15	13	-0.15	-0.45	0.46	-0.33	-0.05	-9.60	253.16	2.74	16.41	29937.01	
15	13	-0.14	-0.08	0.40	-0.33	-0.10	-9.61	252.83	2.76	16.44	29919.74	
15	13	-0.77	-0.49	0.67	-0.35	-0.18	-9.58	252.05	2.74	16.40	29941.65	
15	12	0.08	-0.28	0.47	-0.01	-0.13	-9.59	252.36	2.73	16.38	29953.14	
15	12	-0.33	-0.51	0.46	-0.20	-0.02	-9.66	252.41	2.73	16.38	29952.16	
15	12	0.47	-0.30	0.47	-0.32	-0.06	-9.60	252.80	2.75	16.42	29930.19	
15	12	-0.46	-0.53	0.46	-0.19	-0.13	-9.58	252.76	2.73	16.41	29949.71	
15	12	0.08	-0.47	0.46	-0.37	-0.11	-9.68	252.18	2.71	16.39	29964.92	
15	12	-0.43	-0.67	0.29	-0.06	-0.09	-9.53	252.41	2.72	16.40	29954.37	
15	12	0.36	-0.33	0.77	-0.12	-0.05	-9.56	251.99	2.73	16.39	29944.09	
15	12	-0.20	-0.46	0.49	-0.35	-0.10	-9.70	252.29	2.74	16.38	29935.79	
15	12	-0.25	-0.31	0.53	-0.23	-0.10	-9.58	252.59	2.73	16.39	29949.71	
15	12	-0.58	-0.16	0.38	-0.19	-0.08	-9.60	253.02	2.73	16.39	29949.71	
15	12	0.23	-0.17	0.30	-0.14	-0.11	-9.60	252.73	2.74	16.41	29937.01	
15	12	-0.04	-0.46	0.46	-0.09	-0.07	-9.55	252.96	2.73	16.40	29945.07	
15	12	0.10	-0.22	0.56	-0.33	-0.02	-9.61	252.52	2.75	16.43	29927.75	
15	12	-0.27	-0.47	0.39	-0.22	-0.24	-9.61	252.34	2.72	16.38	29955.59	
15	12	0.31	-0.31	0.42	-0.25	-0.07	-9.69	252.39	2.75	16.42	29932.38	
15	12	-0.64	-0.40	0.88	-0.14	-0.11	-9.45	252.76	2.74	16.41	29939.21	
15	12	0.10	-0.22	0.37	-0.43	-0.06	-9.63	252.34	2.73	16.38	29944.09	
15	12	0.39	-0.35	0.46	-0.33	-0.07	-9.70	252.70	2.71	16.40	29967.38	
15	12	0.50	-0.53	0.70	-0.18	-0.18	-9.58	252.33	2.73	16.38	29948.73	
15	12	-0.47	-0.50	0.38	-0.20	-0.07	-9.58	253.34	2.72	16.41	29956.82	
15	12	-0.19	-0.52	0.39	-0.22	-0.06	-9.60	253.03	2.74	16.39	29939.21	
15	11	0.14	-0.25	0.55	-0.39	-0.11	-9.68	252.87	2.73	16.38	29952.16	
15	11	0.34	-0.42	0.61	-0.15	-0.21	-9.61	252.57	2.73	16.38	29952.16	
15	11	0.15	-0.35	0.52	-0.18	-0.12	-9.66	252.72	2.73	16.39	29946.29	
16	12	-0.24	-0.14	0.55	-0.17	-0.06	-9.46	252.81	2.75	16.42	29933.60	
16	12	-0.06	-0.42	0.27	-0.43	-0.11	-9.49	252.66	2.73	16.40	29944.09	
16	12	-0.37	-0.55	0.54	-0.36	-0.03	-9.67	252.86	2.72	16.38	29954.37	
16	12	-0.56	-0.55	0.34	-0.11	-0.11	-9.54	253.18	2.73	16.39	29946.29	
16	12	0.18	-0.24	0.63	-0.16	-0.01	-9.61	252.23	2.74	16.42	29939.21	
16	12	-0.06	-0.35	0.62	-0.32	-0.09	-9.62	252.31	2.73	16.41	29949.71	
16	12	-0.55	-0.39	0.43	-0.35	-0.14	-9.60	253.06	2.72	16.41	29956.82	
16	12	0.38	-0.15	0.53	-0.35	-0.19	-9.60	252.67	2.74	16.44	29942.62	
16	12	0.15	-0.54	0.42	-0.08	-0.17	-9.41	252.38	2.75	16.42	29927.75	
16	12	0.08	-0.44	0.43	-0.16	-0.04	-9.63	252.11	2.74	16.38	29938.23	
16	12	-0.34	-0.43	0.47	-0.28	-0.03	-9.58	252.07	2.76	16.44	29923.13	
16	12	0.49	-0.28	0.52	-0.25	-0.17	-9.62	252.81	2.75	16.43	29927.75	
16	12	-0.16	-0.52	0.31	-0.35	-0.09	-9.62	252.12	2.75	16.42	29930.19	
16	12	0.19	-0.55	0.60	-0.19	-0.13	-9.67	252.37	2.73	16.39	29948.73	
16	12	-0.80	-0.69	0.86	-0.16	-0.16	-9.49	252.19	2.75	16.42	29933.60	
16	12	0.07	-0.46	0.36	-0.42	-0.01	-9.58	252.68	2.73	16.38	29952.16	
16	12	-0.11	-0.38	0.51	-0.17	-0.03	-9.42	252.20	2.74	16.41	29938.23	
16	12	0.49	-0.04	0.51	-0.33	-0.20	-9.58	251.98	2.73	16.40	29948.73	
16	11	-0.25	-0.56	0.48	-0.23	-0.12	-9.60	252.84	2.73	16.40	29952.16	
16	11	-0.11	-0.38	0.34	-0.21	-0.11	-9.46	252.42	2.75	16.40	29924.11	
16	11	-2.07	-0.18	0.47	-0.27	-0.03	-9.64	252.50	2.76	16.43	29920.71	
16	11	-0.36	-0.54	0.46	-0.37	-0.02	-9.67	252.67	2.75	16.40	29926.54	
16	11	-0.19	-0.44	0.46	-0.16	-0.07	-9.62	253.10	2.74	16.42	29935.79	
16	11	-0.25	-0.31	0.47	-0.25	-0.10	-9.58	252.69	2.76	16.45	29916.10	
16	11	-0.01	-0.46	0.44	-0.26	-0.20	-9.62	252.69	2.75	16.42	29930.19	
16	11	-0.21	-0.42	0.59	-0.20	-0.15	-9.47	252.22	2.75	16.42	29931.16	
16	11	-0.44	-0.44	0.38	-0.28	-0.10	-9.62	252.53	2.75	16.42	29930.19	
16	11	0.14	-0.35	0.55	-0.16	-0.03	-9.42	252.57	2.72	16.38	29954.37	
16	11	-0.15	-0.36	0.27	-0.21	-0.06	-9.54	252.64	2.76	16.44	29922.17	
16	11	-0.04	-0.40	0.53	-0.50	-0.09	-9.59	252.31	2.75	16.42	29933.60	
16	11	-0.07	-0.24	0.51	-0.13	-0.13	-9.68	252.48	2.75	16.40	29927.75	
16	11	0.01	-0.19	0.55	-0.14	-0.09	-9.61	252.54	2.73	16.42	29946.29	
16	11	-0.23	-0.40	0.67	-0.09	-0.02	-9.58	252.33	2.75	16.40	29931.16	
16	11	0.10	-0.49	0.38	-0.38	-0.08	-9.56	252.36	2.75	16.41	29930.19	
16	11	-0.08	-0.65	0.51	-0.28	-0.09	-9.81	252.34	2.75	16.42	29925.57	
16	11	-0.36	-0.27	0.70	-0.11	-0.11	-9.60	252.92	2.74	16.44	29934.57	
16	11	-0.25	-0.46	0.54	-0.14	-0.09	-9.54	252.50	2.74	16.41	29935.79	
16	11	0.08	-0.24	0.35	-0.37	-0.03	-9.56	252.90	2.77	16.46	29911.74	
16	11	-0.10	-0.31	0.57	-0.25	-0.11	-9.70	252.42	2.75	16.43	29925.57	
16	11	-0.15	-0.43	0.50	-0.24	-0.05	-9.63	252.65	2.75	16.43	29927.75	
16	11	-0.18	-0.46	0.42	-0.13	-0.06	-9.58	252.74	2.76	16.44	29919.74	
16	11	0.17	-0.30	0.52	-0.35	-0.05	-9.56	252.99	2.74	16.40	29942.62	
16	11	-0.22	-0.49	0.34	-0.32	-0.11	-9.63	252.71	2.74	16.41	29939.21	
16	11	-0.02	-0.43	0.84	-0.17	-0.02	-9.62	252.63	2.75	16.43	29926.54	
16	11	-0.22	-0.39	0.57	-0.27	-0.01	-9.70	252.75	2.75	16.42	29927.75	
16	11	-0.10	-0.45	0.44	-0.24	-0.05	-9.52	252.95	2.76	16.44	29923.13	
16	10	-0.38	-0.51	0.53	-0.16	-0.15	-9.70	252.54	2.76	16.44	29917.31	
16	11	0.04	-0.31	0.37	-0.17	-0.01	-9.61	252.83	2.75	16.44	29927.75	
16	10	-0.28	-0.34	0.35	-0.27	-0.04	-9.56	252.90	2.74	16.41	29935.79	
16	10	-0.10	-0.37	0.89	-0.44	-0.05	-9.61	251.84	2.76	16.44	29922.17	
16	10	-0.16	-0.61	0.40	-0.24	-0.20	-9.66	252.76	2.75	16.42	29931.16	
16	10	0.44	-0.31	0.47	-0.12	-0.10	-9.51	252.87	2.77	16.45	29912.71	
16	10	-0.54	-0.66	0.64	-0.11	-0.02	-9.62	252.82	2.77	16.45	29912.71	
16	10	-0.19	-0.46	0.47	-0.21	-0.06	-9.62	252.72	2.78	16.49	29894.36	
16	10	-0.47	-0.56	0.39	-0.37	-0.12	-9.81	252.38	2.76	16.44	29923.13	
16	10	0.57	-0.25	0.42	-0.33	-0.16	-9.62	252.78	2.75	16.44	29931.16	
16	10	-0.34	-0.38	0.27	-0.09	-0.16	-9.43	252.12	2.75	16.43	29926.54	
16	10	-0.42	-0.39	0.55	-0.16	-0.09	-9.69	252.37	2.78	16.43	29898.94	
16	10	0.03	-0.48	0.45	-0.11	-0.02	-9.49	252.83	2.74	16.42	29938.23	
16	10	0.29	-0.57	0.66	-0.26	-0.16	-9.60	252.81	2.75	16.44	29928.97	
16	10	-0.19	-0.32	0.34	-0.33	-0.07	-9.69	252.85	2.74	16.46	29934.57	
16	10	0.22	-0.20	0.36	-0.27	-0.17	-9.47	252.48	2.76	16.44	29918.53	
16	10	-0.14	-0.35	0.46	-0.15	-0.08	-9.61	252.09	2.76	16.44	29918.53	
16	10	-0.14	-0.28	0.52	-0.22	-0.09	-9.55	252.79	2.76	16.44	29919.74	
16	10	-0.56	-0.40	0.55	-0.20	-0.12	-9.49	252.64	2.76	16.45	29915.13	
16	10	0.20	-0.45	0.34	-0.20	-0.11	-9.48	252.79	2.76	16.44	29918.53	
16	10	0.04	-0.27	0.53	-0.34	-0.04	-9.58	252.62	2.75	16.42	29928.97	
16	10	-0.25	-0.29	0.58	-0.40	-0.06	-9.81	252.42	2.77	16.45	29912.71	
16	10	0.00	-0.61	0.60	-0.31	-0.14	-9.60	252.24	2.75	16.43	29930.19	
16	10	-0.56	-0.55	0.61	-0.23	-0.13	-9.70	252.68	2.78	16.46	29896.77	
16	10	-0.35	-0.51	0.40	-0.21	-0.09	-9.68	252.49	2.76	16.44	29915.13	
16	10	0.05	-0.24	0.24	-0.04	-0.07	-9.58	253.44	2.75	16.45	29927.75	
16	10	-0.60	-0.82	0.71	-0.08	-0.11	-9.58	252.53	2.76	16.43	29917.31	
16	10	-0.15	-0.26	0.33	-0.25	-0.09	-9.47	252.29	2.76	16.43	29916.10	
16	10	-0.25	-0.42	0.48	-0.17	-0.06	-9.75	252.46	2.76	16.45	29914.16	
16	10	-0.24	-0.48	0.49	-0.21	-0.04	-9.63	252.18	2.77	16.47	29905.70	
16	10	-0.06	-0.31	0.34	-0.22	-0.16	-9.58	252.43	2.76	16.45	29917.31	
16	9	-0.16	-0.53	0.45	-0.26	-0.14	-9.65	252.71	2.78	16.48	29898.94	
16	9	0.12	0.03	0.40	-0.39	-0.07	-9.66	252.90	2.78	16.47	29903.77	
16	9	-0.23	-0.36	0.29	-0.07	-0.13	-9.58	252.66	2.77	16.46	29911.74	
16	9	-0.25	-0.17	0.40	-0.16	-0.02	-9.64	252.35	2.78	16.49	29895.80	
16	9	0.29	-0.08	0.31	-0.25	-0.03	-9.56	252.79	2.77	16.45	29907.15	
16	9	-0.21	-0.52	0.36	-0.35	-0.09	-9.62	252.73	2.77	16.48	29904.73	
16	9	0.13	-0.35	0.17	-0.40	-0.13	-9.85	252.78	2.77	16.42	29911.74	
16	9	-0.50	-0.57	0.21	-0.24	-0.09	-9.58	252.21	2.77	16.48	29904.73	
16	9	0.14	-0.26	0.60	-0.21	-0.16	-9.62	252.61	2.76	16.44	29919.74	
16	9	-0.25	-0.57	0.46	-0.32	-0.07	-9.67	253.20	2.78	16.48	29900.15	
16	9	0.22	-0.21	0.46	-0.23	-0.12	-9.53	253.12	2.78	16.47	29903.77	
16	9	-0.29	-0.60	0.60	-0.32	-0.16	-9.59	252.90	2.76	16.44	29922.17	
16	9	-0.45	-0.33	0.55	-0.33	-0.04	-9.69	252.79	2.78	16.47	29903.77	
16	9	0.15	-0.31	0.47	-0.19	-0.20	-9.49	252.73	2.77	16.46	29907.15	
16	9	-0.20	-0.22	0.41	-0.29	-0.14	-9.66	252.50	2.78	16.49	29895.80	
16	9	-0.14	-0.36	0.52	-0.22	-0.15	-9.58	251.96	2.78	16.48	29900.15	
16	9	-0.06	-0.39	0.56	-0.12	-0.09	-9.52	252.42	2.79	16.49	29889.79	
16	9	-0.34	-0.29	0.38	-0.46	-0.08	-9.63	252.36	2.79	16.48	29889.79	
16	9	0.31	-0.30	0.16	-0.30	-0.14	-9.54	252.70	2.78	16.46	29901.35	
16	9	-0.23	-0.46	0.25	-0.25	-0.19	-9.58	252.70	2.79	16.53	29893.40	
16	9	0.25	-0.17	0.60	-0.12	-0.06	-9.69	252.56	2.79	16.52	29890.99	
16	9	-0.60	-0.48	0.58	-0.13	-0.01	-9.50	252.37	2.79	16.52	29889.79	
16	9	-0.01	-0.45	0.54	-0.32	-0.09	-9.48	253.37	2.78	16.48	29897.74	
16	9	-0.44	-0.25	0.50	-0.36	-0.01	-9.70	252.95	2.80	16.51	29879.46	
16	9	0.15	-0.34	0.63	-0.17	-0.09	-9.70	252.80	2.80	16.52	29877.55	
16	9	-0.45	-0.63	0.34	-0.23	-0.05	-9.53	252.67	2.79	16.49	29893.40	
16	9	-0.19	-0.28	0.28	-0.26	-0.02	-9.67	252.35	2.80	16.51	29883.06	
16	9	-0.08	-0.44	0.51	-0.27	-0.12	-9.52	253.05	2.77	16.49	29909.32	
16	9	-0.24	-0.17	0.49	-0.25	-0.12	-9.60	252.49	2.80	16.50	29884.02	
16	9	-0.24	-0.34	0.65	-0.26	-0.16	-9.58	252.82	2.80	16.52	29881.86	
16	9	0.01	-0.30	0.15	-0.10	-0.10	-9.57	253.03	2.80	16.49	29881.86	
16	9	-0.08	-0.46	0.25	-0.16	-0.10	-9.58	252.64	2.79	16.49	29893.40	
16	9	-0.39	-0.25	0.56	-0.47	-0.02	-9.62	253.33	2.80	16.51	29883.06	
16	9	0.33	-0.31	0.42	-0.23	-0.12	-9.68	252.40	2.79	16.50	29888.83	
16	9	0.08	-0.60	0.54	-0.28	-0.02	-9.84	252.74	2.80	16.52	29875.15	
16	9	0.08	-0.43	0.79	-0.06	-0.11	-9.53	252.72	2.80	16.51	29881.86	
16	9	-0.63	-0.47	0.36	-0.33	-0.03	-9.58	252.50	2.79	16.49	29890.99	
16	9	0.02	-0.48	0.49	-0.34	-0.05	-9.69	252.29	2.80	16.52	29878.51	
16	9	0.02	-0.27	0.38	-0.30	-0.03	-9.63	253.15	2.80	16.53	29881.86	
16	9	-0.14	-0.34	0.52	-0.33	-0.10	-9.61	252.87	2.80	16.51	29883.06	
16	9	-0.12	-0.44	0.44	-0.40	-0.08	-9.81	252.90	2.80	16.54	29879.46	
16	9	0.02	-0.50	0.25	-0.22	-0.10	-9.63	252.90	2.80	16.54	29875.15	
16	9	-0.18	-0.53	0.67	-0.18	-0.06	-9.57	252.85	2.78	16.53	29895.80	
16	9	-0.55	-0.18	0.45	-0.23	-0.05	-9.62	252.65	2.80	16.51	29879.46	
16	9	0.38	-0.27	0.05	-0.33	-0.11	-9.58	252.97	2.82	16.55	29857.96	
16	9	-0.25	-0.24	0.28	-0.35	-0.16	-9.70	252.81	2.82	16.55	29862.49	
16	9	-0.56	-0.47	0.64	-0.25	-0.21	-9.54	252.65	2.81	16.54	29865.83	
16	9	0.53	-0.35	0.29	-0.15	-0.06	-9.60	252.93	2.82	16.56	29857.00	
16	9	1.72	-0.67	0.30	-0.35	-0.04	-9.73	252.89	2.80	16.52	29876.11	
16	9	0.29	-0.15	0.54	-0.26	-0.10	-9.55	252.38	2.82	16.55	29861.29	
16	9	0.03	-0.44	0.49	-0.39	-0.07	-9.81	252.63	2.83	16.58	29846.78	
16	9	0.04	-0.38	0.24	-0.20	-0.12	-9.68	252.61	2.82	16.55	29857.96	
16	9	-0.05	-0.43	0.78	-0.35	-0.14	-9.70	252.72	2.81	16.55	29871.56	
16	9	-0.38	-0.54	0.60	-0.32	-0.09	-9.60	252.42	2.83	16.53	29854.62	
16	9	0.30	-0.47	0.66	-0.13	-0.07	-9.64	252.57	2.81	16.56	29873.96	
16	9	-0.09	-0.47	0.47	-0.28	-0.09	-9.57	252.69	2.82	16.55	29862.49	
16	9	-0.28	-0.31	0.29	-0.24	-0.03	-9.49	252.49	2.82	16.55	29859.39	
16	9	-0.31	-0.26	0.25	-0.17	-0.04	-9.50	252.57	2.82	16.55	29860.34	
16	9	-0.10	-0.37	0.66	-0.33	-0.11	-9.69	252.60	2.83	16.57	29850.10	
16	9	0.13	-0.38	0.38	-0.21	-0.15	-9.64	252.80	2.82	16.55	29860.34	
16	9	-0.42	-0.50	0.65	-0.20	-0.11	-9.60	252.51	2.84	16.59	29838.95	
16	9	-0.02	-0.45	0.59	-0.09	-0.09	-9.59	253.27	2.82	16.55	29857.96	
16	9	-0.66	-0.41	0.44	-0.04	-0.10	-9.56	253.18	2.85	16.60	29835.40	
16	9	0.25	-0.04	0.28	-0.42	-0.01	-9.68	252.30	2.85	16.56	29834.45	
16	9	-0.12	-0.46	1.02	-0.24	-0.10	-9.63	252.73	2.84	16.57	29843.22	
16	9	-0.19	-0.31	0.53	-0.26	-0.16	-9.62	252.97	2.84	16.55	29838.95	
16	9	-0.16	-0.33	0.63	-0.32	-0.08	-9.75	252.77	2.83	16.57	29849.16	
16	8	-0.19	-0.46	0.31	-0.11	-0.09	-9.48	252.52	2.84	16.58	29838.95	
16	9	-0.10	-0.31	0.64	-0.33	-0.11	-9.59	252.47	2.85	16.60	29835.40	
16	8	-0.07	-0.31	0.49	-0.37	-0.11	-9.73	252.67	2.81	16.54	29868.22	
16	8	-0.46	-0.54	0.52	-0.11	-0.07	-9.49	253.17	2.83	16.56	29854.62	
16	8	-0.25	-0.23	0.56	-0.15	-0.13	-9.47	252.78	2.85	16.61	29828.78	
16	8	-0.46	-0.36	0.94	-0.35	-0.12	-9.64	252.62	2.85	16.61	29829.72	
16	8	-0.01	-0.31	0.60	-0.26	-0.19	-9.58	252.67	2.85	16.61	29829.72	
16	8	-0.33	-0.59	0.47	-0.32	-0.13	-9.62	252.24	2.85	16.61	29827.60	
16	8	0.12	-0.25	0.47	-0.10	-0.05	-9.57	252.79	2.83	16.59	29849.16	
16	8	-0.34	-0.69	0.77	-0.06	-0.09	-9.54	252.49	2.82	16.61	29862.49	
16	8	-0.14	-0.39	0.57	-0.20	-0.05	-9.58	252.81	2.87	16.66	29809.70	
16	8	0.20	-0.20	0.62	-0.34	-0.05	-9.58	252.79	2.86	16.62	29819.81	
16	8	0.21	-0.46	0.74	-0.23	-0.14	-9.65	252.24	2.88	16.61	29806.41	
16	8	-0.12	-0.52	0.20	-0.33	-0.11	-9.70	252.41	2.86	16.60	29824.30	
16	8	-0.05	-0.42	0.46	-0.25	-0.16	-9.47	252.74	2.86	16.63	29817.46	
16	8	-0.04	-0.43	0.55	-0.17	-0.13	-9.61	252.98	2.87	16.64	29813.23	
16	8	-0.56	-0.46	0.35	-0.21	-0.05	-9.59	252.64	2.85	16.61	29827.60	
16	8	-0.11	-0.35	0.31	-0.17	-0.05	-9.69	252.33	2.86	16.62	29824.30	
16	8	-0.26	-0.39	0.67	-0.28	-0.10	-9.66	253.11	2.85	16.61	29828.78	
16	8	-0.44	-0.34	0.23	-0.37	-0.06	-9.73	252.54	2.86	16.63	29817.46	
16	8	-1.93	-0.34	0.55	-0.12	-0.13	-9.62	252.76	2.86	16.62	29823.35	
16	8	-0.05	-0.24	0.67	-0.27	-0.12	-9.59	252.72	2.85	16.60	29826.42	
16	8	-0.04	-0.28	0.38	-0.27	-0.04	-9.69	252.92	2.88	16.65	29805.24	
16	8	-0.15	-0.68	0.21	0.03	-0.09	-9.52	253.03	2.86	16.64	29821.94	
17	8	0.29	-0.60	0.44	-0.28	-0.07	-9.53	252.92	2.87	16.59	29808.53	
17	7	-0.28	-0.35	0.30	-0.20	-0.02	-9.65	252.85	2.86	16.65	29818.64	
17	8	0.09	-0.24	0.51	-0.25	-0.16	-9.50	252.53	2.89	16.67	29795.41	
17	7	0.17	-0.26	0.49	-0.32	-0.14	-9.73	252.22	2.87	16.64	29810.88	
17	7	-0.31	-0.49	0.53	-0.11	-0.14	-9.46	252.60	2.86	16.62	29824.30	
17	7	-0.21	-0.37	0.81	-0.29	-0.06	-9.60	253.32	2.87	16.64	29809.70	
17	7	-0.25	-0.51	0.47	-0.44	-0.05	-9.75	253.00	2.86	16.63	29817.46	
17	7	-0.01	-0.44	0.33	-0.23	-0.13	-9.54	252.61	2.89	16.68	29790.73	
17	7	-0.16	-0.11	0.29	-0.28	-0.13	-9.62	253.17	2.87	16.65	29808.53	
17	7	-0.25	-0.50	0.60	-0.19	-0.02	-9.61	252.86	2.88	16.66	29803.13	
17	7	-0.52	-0.47	0.19	-0.14	-0.09	-9.64	252.62	2.89	16.70	29794.00	
17	7	-0.39	-0.46	0.74	-0.23	-0.12	-9.59	253.28	2.90	16.67	29785.36	
17	7	0.05	-0.20	0.38	-0.18	-0.08	-9.66	252.57	2.90	16.66	29783.96	
17	7	-0.38	-0.39	0.54	-0.18	-0.09	-9.66	252.54	2.90	16.66	29785.36	
17	7	-0.21	-0.47	0.45	-0.33	-0.11	-9.60	252.86	2.90	16.69	29785.36	
17	7	-0.44	-0.46	0.49	-0.41	-0.10	-9.58	252.73	2.89	16.67	29794.00	
